year,city,growth,workers,company,state_s,revenue,industry,yrsonlist
2018,Annapolis Junction,293.0607,37,Synergist Computing,MD,7372128,Software,1
2018,Moorpark,172.2803,115,Chosen Payments,CA,7362350,Business Products & Services,2
2018,Falls Church,251.1232,18,Washington Capital Partners ,VA,7361133,Financial Services,1
2018,Franklin Park,615.8499,141,Exegistics,IL,7353947,Logistics & Transportation,2
2018,Manassas,6395.4156,10,Ecology Mir Group,VA,7353395,Government Services,3
2018,Chicago,155.3585,135,BCV Social,IL,7351941,Advertising & Marketing,3
2018,Leander,285.3175,254,Fifteen Five,TX,7347385,Business Products & Services,3
2018,Denver,2618.4317,165,OrthoFi,CO,7340282,Software,1
2018,Rapid City,766.4219,55,VRC Metal Systems,SD,7332321,Manufacturing,2
2018,Marietta,341.5751,45,High Road Craft Ice Cream,GA,7322732,Food & Beverage,3
2018,Haddonfield,98.9608,115,Redline Automotive Merchandising,NJ,7322475,Advertising & Marketing,3
2018,San Francisco,548.6233,57,Webflow,CA,7318987,Software,1
2018,Chicago,78.9909,70,EMPIST,IL,7315474,IT Services,7
2018,San Francisco,162.95,8,Maxton & Company,CA,7313743,Retail,3
2018,Bozeman,128.4564,85,Foundant Technologies,MT,7302141,Software,5
2018,Coral Gables,494.1395,26,DietSpotlight,FL,7291529,Health,1
2018,Trevose,145.4048,33,World Wide Land Transfer,PA,7287974,Real Estate,4
2018,St Louis,90.5575,42,Krilogy Financial,MO,7286218,Financial Services,5
2018,Chelmsford,228.8034,46,"MillTown Plumbing, Heating, AC, and Drain Cleaning",MA,7271086,Construction,2
2018,Houston,420.7306,48,Rite Software,TX,7261593,IT Services,1
2018,Washington,319.2031,52,Contactually,DC,7256409,Software,2
2018,Temecula,112.4754,26,Starfire Direct,CA,7255214,Retail,3
2018,Bristol,83.3142,70,1SEO.com Digital Agency,PA,7251683,Advertising & Marketing,5
2018,Dublin,420.8333,58,BayInfotech,CA,7250000,IT Services,1
2018,Indianapolis,205.1092,80,SmarterHQ,IN,7249514,Software,3
2018,North Chelmsford,119.4718,30,Hawkins Point Partners,MA,7247291,IT Services,2
2018,San Jose,80.1972,185,Nexsentio,CA,7239375,Business Products & Services,1
2018,Charlotte,79.5369,50,TCG Consulting,NC,7233995,Travel & Hospitality,2
2018,New Orleans,187.8356,27,COLMEX CONSTRUCTION,LA,7229920,Construction,1
2018,Costa Mesa,2004.5975,27,Absolute Merch,CA,7229524,Consumer Products & Services,1
2018,Windsor,87.0513,28,Arrowhead Environmental Services,VA,7227428,Environmental Services,2
2018,Bellevue,92.5487,15,Caliber Real Estate,WA,7227368,Real Estate,2
2018,Santa Barbara,203.7515,10,Nomad,CA,7225936,Consumer Products & Services,1
2018,Minneapolis,146.5088,60,Relationship One,MN,7219046,Advertising & Marketing,2
2018,Boston,153.8209,52,Annkissam,MA,7218942,Software,2
2018,Houston,105.0179,29,Pinot's Palette,TX,7205136,Retail,3
2018,Novato,125.0506,29,OMW,CA,7203807,Manufacturing,5
2018,Vista,66.506,25,Show Imaging,CA,7199583,Travel & Hospitality,1
2018,Ashburn,224.3095,30,SinglePoint Global,VA,7195235,IT Services,2
2018,Newnan,77.7635,62,Nickell Equipment Rental & Sales,GA,7191465,Construction,4
2018,Lakewood,392.0528,10,Savewize Wholesale Distribution,NJ,7190447,Consumer Products & Services,1
2018,Portland,239.6806,7,Sound Rink,ME,7189901,Consumer Products & Services,3
2018,Hoboken,96.8052,24,Atlantic Environmental Solutions,NJ,7187981,Environmental Services,1
2018,Fort Lauderdale,418.8524,17,.CLUB Domains,FL,7186085,Business Products & Services,1
2018,Reston,57.6022,35,Advanced Strategic Enterprise Concepts 3,VA,7179620,Government Services,3
2018,Dallas,74.6907,186,Hiatus Spa + Retreat,TX,7176176,Consumer Products & Services,6
2018,Chicago,121.8418,8,Azimuth (Illinois),IL,7169467,Government Services,1
2018,Charlotte,131.8135,42,Scott Brown Media Group,NC,7167946,Advertising & Marketing,5
2018,Las Vegas,83.8039,42,Climate Control Experts,NV,7167104,Construction,3
2018,Springfield,230.4017,82,Intuitive Web Solutions,MO,7165046,Software,2
2018,South Coast Metro,73.835,58,TechMD,CA,7162000,IT Services,5
2018,New York City,451.4163,31,January Digital,NY,7159424,Advertising & Marketing,2
2018,Delray Beach,190.1944,10,Nootie,FL,7158695,Consumer Products & Services,1
2018,Springfield,140.2955,17,Express Homebuyers,VA,7156000,Real Estate,1
2018,San Diego,110.2352,55,MGX Copy,CA,7149635,Business Products & Services,3
2018,Vernon Hills,91.7716,23,Crepes a Latte,IL,7148237,Advertising & Marketing,1
2018,Nokomis,211.879,52,Scanco Software,FL,7148051,Software,2
2018,Napa,141.5108,82,Free Flow Wines,CA,7142955,Food & Beverage,4
2018,West Palm Beach,390.7092,104,Bluehawk,FL,7137449,Government Services,1
2018,Pittsburgh,1106.759,9,TFM Truckload,PA,7130401,Logistics & Transportation,4
2018,Lincoln Park,130.2808,25,JHDS Structural Steel Fabricators,NJ,7129251,Construction,2
2018,Asheville,174.4992,53,Cloud for Good,NC,7126000,IT Services,5
2018,St Louis,214.5164,286,Pacifica Consulting Services,MO,7124552,IT Services,2
2018,Vienna,59.354,52,Purple Onion Catering,VA,7122313,Food & Beverage,1
2018,Virginia Beach,156.0675,48,G2 Ops,VA,7111373,Engineering,1
2018,West Fargo,148.4057,60,BNG Team,ND,7101798,Business Products & Services,4
2018,New Albany,300.481,70,SmartBox Web Marketing,IN,7091706,Advertising & Marketing,3
2018,Lehi,307.0526,47,Big Leap,UT,7091043,Advertising & Marketing,3
2018,Chattanooga,122.1488,15,Conversant Group,TN,7083978,IT Services,4
2018,Columbus,76.0713,51,Leading EDJE,OH,7081793,IT Services,7
2018,Fort Worth,289.7587,25,BestCode,TX,7078462,Manufacturing,1
2018,Orlando,160.1371,48,Victor 12,FL,7076200,Government Services,2
2018,Rochester,3562.4754,5,The Media Manager,MN,7059934,Advertising & Marketing,1
2018,Missoula,2146.2264,30,CLEARAS Water Recovery,MT,7058070,Environmental Services,2
2018,Salt Lake City,396.2491,350,Bedrock Protection Agency,UT,7056514,Security,2
2018,Orlando,252.6579,77,Your Location Lubrication,FL,7053930,Business Products & Services,4
2018,Washington,5170.4816,34,Washington Business Dynamics,DC,7053591,Government Services,1
2018,Richardson,110.5594,301,Impiger Technologies,TX,7039000,Software,3
2018,Chicago,247.6686,47,The SMB Help Desk,IL,7037031,IT Services,2
2018,Park City,115.7735,300,Ski Butlers,UT,7036361,Travel & Hospitality,4
2018,Ardmore,118.6754,51,Hunter SuperTechs,OK,7030553,Construction,1
2018,Independence,187.9741,13,Wellness IQ,OH,7030184,Health,4
2018,Kennesaw,2918.2697,14,Vibe Kayaks,GA,7028705,Consumer Products & Services,1
2018,Washington,85.8235,44,ISI Professional Services,DC,7024830,Government Services,1
2018,Alpharetta,704.2383,80,Syrainfotek,GA,7021000,IT Services,1
2018,Norcross,84.5604,14,GAMA SONIC USA,GA,7019478,Consumer Products & Services,1
2018,Troy,425.0245,27,Goldfish Swim School Franchising,MI,7015357,Education,4
2018,Lincoln City,199.2983,109,Meredith Lodging,OR,7012323,Real Estate,1
2018,Topsfield,75.2424,55,BrainSell,MA,7007849,Software,4
2018,New York City,1153.2022,100,Piano,NY,7006165,Software,1
2018,Arlington,653.1777,46,AM,VA,7005343,Government Services,1
2018,San Francisco,80.9235,27,Ready State,CA,7003282,Advertising & Marketing,1
2018,Charlotte,91.3666,38,Nexcom,NC,7002948,Software,5
2018,Stow,73.2507,41,Razorleaf,OH,7001106,IT Services,5
2018,West Chester,155.445,15,Convergence Research,OH,6995198,Human Resources,1
2018,Huntsville,132.3828,41,TriVector Services,AL,6990753,Government Services,1
2018,Laguna Hills,1251.3415,13,Killer Concepts,CA,6987449,Retail,1
2018,Las Vegas,150.1705,113,Northwest Career College,NV,6979574,Education,1
2018,Boca Raton,61.9411,23,Streamline Publishing,FL,6973022,Advertising & Marketing,4
2018,Philadelphia,3923.6175,24,NEU,PA,6965244,Retail,1
2018,Houston,85.0511,104,Amber Green,TX,6963175,Food & Beverage,3
2018,Tampa,115.8554,59,ReEmployAbility,FL,6959199,Insurance,5
2018,Potomac,507.9902,4,DMedia Associates,MD,6957554,Business Products & Services,2
2018,Austin,118.8424,17,Austin Capital Bank,TX,6957000,Financial Services,3
2018,Miami,336.9782,248,Staffing Specifix,FL,6950540,Human Resources,2
2018,Denver,122.2861,30,FORETHOUGHT.net,CO,6950000,Telecommunications,1
2018,San Diego,82.655,49,3 Blind Mice Window Coverings,CA,6949775,Business Products & Services,4
2018,Boston,59.2085,13,WriterAccess.com,MA,6949606,Software,5
2018,Cedar Falls,218.033,49,Spinutech,IA,6943264,Advertising & Marketing,1
2018,Brooklyn,178.2216,32,Ombligo,NY,6940321,Computer Hardware,1
2018,Reno,80.8636,24,The Spa & Sauna Co,NV,6939359,Consumer Products & Services,3
2018,Woodland Hills,111.4603,29,Faye Business Systems Group,CA,6931670,Software,5
2018,Oceanside,98.7604,23,HireAHelper.com,CA,6931206,Consumer Products & Services,4
2018,Garner,90.6034,50,WingSwept,NC,6925049,IT Services,8
2018,Grants Pass,69.3987,17,Kingsview Assest Managment,OR,6919766,Financial Services,1
2018,Allentown,1156.594,25,Acuity Scheduling,PA,6908628,Business Products & Services,1
2018,"Louisville,",86.4855,35,Office Evolution,CO,6907510,Business Products & Services,2
2018,Pikesville,214.6702,55,First Freedom Preservation,MD,6897276,Real Estate,2
2018,Dallas,240.5858,36,DFW Storm Solutions,TX,6892295,Consumer Products & Services,2
2018,Chicago,192.0017,36,Snap36,IL,6886781,Consumer Products & Services,4
2018,Chicago,792.4793,22,Verde Solutions,IL,6866905,Energy,2
2018,Rolling Hills Estate,145.6666,220,1-Stop Translation USA,CA,6863450,Business Products & Services,4
2018,Newport,197.9515,13,Boss Logistics,KY,6855580,Logistics & Transportation,1
2018,Englewood Cliffs,242.992,15,Vectornate USA,NJ,6854565,Manufacturing,2
2018,Houston,189.645,18,Big State Home Buyers,TX,6853000,Real Estate,1
2018,Tampa,108.3204,28,Atlas Professional Services,FL,6846264,IT Services,5
2018,Spartanburg,527.0493,41,Integrated Biometrics,SC,6842826,Security,3
2018,Washington,233.4684,65,Expression Networks,DC,6837510,Government Services,1
2018,Goshen,118.714,39,Heartfelt Creations,IN,6837000,Retail,1
2018,Waterford,76.4594,5,Corporate Optics,MI,6829194,Business Products & Services,3
2018,Walnut,112.1028,60,Profuse Solutions,CA,6827437,IT Services,5
2018,Conyers,155.9792,80,Inspect-All Services,GA,6826935,Consumer Products & Services,4
2018,Alpharetta,109.5253,13,6 Degrees Group,GA,6814250,Business Products & Services,3
2018,Atlanta,460.3041,102,TJFACT,GA,6814060,Government Services,2
2018,Woodstock,465.9468,59,Matrix 4,IL,6814000,Manufacturing,2
2018,Phoenix,453.8211,31,Smoking Vapor,AZ,6812000,Consumer Products & Services,3
2018,Austin,168.9153,80,Bilt Rite Scaffold,TX,6804369,Construction,1
2018,Chandler,145.8981,13,Wyatt Aerospace,AZ,6804000,Logistics & Transportation,2
2018,Boise,124.7121,53,The Newsletter Pro,ID,6790374,Advertising & Marketing,3
2018,Doral,145.8502,11,ANOVA Marine Insurance,FL,6786011,Logistics & Transportation,3
2018,Austin,1411.0943,85,Texas Beauty Labs,TX,6783801,Consumer Products & Services,1
2018,Atlanta,476.7349,58,The Carver Companies,GA,6781624,Human Resources,1
2018,Lexington,89.5146,138,Al's Complete Lawn Care,KY,6778473,Construction,1
2018,Nashville,77.7587,10,MediCore Medical Supply,TN,6773744,Health,2
2018,Baltimore,523.1917,37,Index Analytics,MD,6765188,Government Services,1
2018,Dayton,59.8477,175,Alto Health Care Staffing,OH,6760602,Human Resources,1
2018,"Mishawaka,",59.7182,250,Senior1Care,IN,6758316,Health,6
2018,West Hollywood,157.2025,58,"Criteria (Los Angeles, CA)",CA,6755360,Software,4
2018,Denver,102.8116,10,Oakwood Search,CO,6752511,Human Resources,2
2018,Encinitas,906.3397,20,Deep Origins,CA,6746008,Retail,1
2018,Spanish Fork,126.0025,12,Platinum Payment Systems,UT,6743346,Financial Services,4
2018,Wakefield,119.8782,19,Tenon Tours,MA,6738657,Travel & Hospitality,4
2018,San Diego,77.7608,24,Canale Communications,CA,6735857,Advertising & Marketing,1
2018,Reston,63.8999,27,Troika Solutions,VA,6734345,IT Services,1
2018,Greenbelt,92.787,35,Orbit Logic,MD,6733612,Software,5
2018,Plainsboro,4475.3799,55,Core Software Technologies,NJ,6720318,IT Services,2
2018,Waltham,74.2153,23,MD Connect,MA,6716000,Advertising & Marketing,6
2018,Shingle Springs,136.8008,15,Seafloor Systems,CA,6710298,Manufacturing,1
2018,Westerville,136.0213,29,Test Double,OH,6709042,IT Services,3
2018,Nevada City,122.109,7,49er Communications,CA,6702472,Telecommunications,6
2018,Jacksonville,336.562,34,MAER Construction,FL,6686370,Construction,2
2018,Vienna,81.9429,47,Full Visibility,VA,6663048,Government Services,5
2018,Hooksett,207.7812,15,Amati Auto Group,NH,6662659,Retail,3
2018,Grand Rapids,86.1723,44,Service Professor,MI,6662127,Consumer Products & Services,4
2018,Audubon,68.4507,71,ORS Partners,PA,6657387,Human Resources,3
2018,Chicago,96.6366,11,CapGrow Partners,IL,6655892,Real Estate,1
2018,Navarre,379.7706,3,Ramsey & Walker,FL,6655210,Construction,1
2018,Frederick,66.7845,46,StraightLine Direct Marketing,MD,6653727,Manufacturing,1
2018,Poseyville,148.7979,39,Nix Companies,IN,6649460,Manufacturing,3
2018,West Grove,251.044,34,Sycamore International,PA,6640394,Computer Hardware,3
2018,Evanston,235.2798,37,Opex Analytics,IL,6639389,Business Products & Services,1
2018,Urbana,312.8499,47,True Inspection Services,OH,6636381,Engineering,2
2018,Albany,71.581,40,4CITE Marketing,NY,6635000,Software,3
2018,Kalamazoo,730.4555,9,Aldevra,MI,6629136,Government Services,1
2018,Virginia Beach,58.0631,110,Mobile One Courier,VA,6627621,Logistics & Transportation,6
2018,Castle Rock,73.1252,12,Innovative Business Solutions,CO,6624865,Telecommunications,3
2018,Mesa,1826.6194,44,Cetechs,AZ,6623968,Government Services,1
2018,Arlington,80.2446,36,RSDCGROUP,VA,6617014,Government Services,6
2018,Novelty,132.5128,27,Exscape Designs,OH,6601141,Construction,2
2018,Rialto,3200.1385,25,AT Racing World,CA,6600277,Retail,1
2018,Fredericksburg,140,26,IST Research,VA,6600143,Software,3
2018,Lenexa,1749.8437,20,Mer-Sea & Co.,KS,6597042,Consumer Products & Services,1
2018,San Diego,140.5199,42,Coastal Payroll,CA,6591159,Human Resources,4
2018,Queensbury,167.4169,40,Stored Technology Solutions,NY,6587975,IT Services,2
2018,Tampa,85.4935,10,The Duncan Duo & Associates,FL,6584785,Real Estate,5
2018,Cincinnnati,145.7847,26,FirstLight HomeCare Franchising,OH,6577067,Health,4
2018,New York City,105.9118,65,EquipSystems,NY,6576493,Health,6
2018,Fort Worth,825.8592,73,Koddi,TX,6573526,Business Products & Services,1
2018,McLean,325.6825,33,Artemis Consulting,VA,6572635,IT Services,3
2018,Millbury,57.2794,38,Weld Power Generator,MA,6570866,Energy,6
2018,Cleveland,171.7074,39,TPI Efficiency,OH,6565385,Business Products & Services,2
2018,Alexandria,89.0795,212,VIPdesk Connect,VA,6561881,Business Products & Services,1
2018,Woodbridge,140.2226,5,MidAtlantic Contracting,VA,6552470,Construction,4
2018,Meridian,101.0708,75,Auburn Crest Hospice,ID,6547833,Health,1
2018,Norfolk,66.1497,22,ODUrent.com,VA,6545961,Real Estate,6
2018,Mason,73.757,141,Vernovis,OH,6544713,Business Products & Services,3
2018,Bend,171.9836,42,Zuri Group,OR,6542653,IT Services,3
2018,Plymouth,256.1165,21,NimbeLink,MN,6533110,Telecommunications,1
2018,Athens,2846.5873,40,Seller Labs,GA,6530816,Software,1
2018,Virginia Beach,222.821,20,RynohLive,VA,6530162,Software,4
2018,Houston,75.101,38,IronEdge Group,TX,6525873,IT Services,2
2018,Southampton,244.1526,44,Bolt On Technology,PA,6524596,Software,3
2018,Greenville,209.8485,167,National Land Realty,SC,6514042,Real Estate,2
2018,Salt Lake City,242.7822,130,Complete Recovery,UT,6513057,Financial Services,2
2018,Memphis,275.4244,50,Crisp Marketing,TN,6512434,Advertising & Marketing,4
2018,Arlington,268.0345,23,540.co,VA,6504888,Government Services,2
2018,Fort Lauderdale,386.6519,70,Future Energy Solutions,FL,6503670,Business Products & Services,1
2018,Vernon Hills,159.7922,38,Dynamics Resources,IL,6503341,IT Services,3
2018,Las Vegas,180.7734,81,FYZICAL Vegas,NV,6499802,Health,1
2018,Indianapolis,200.1103,7,Her Hair Company,IN,6494452,Consumer Products & Services,3
2018,Seattle,197.7735,43,PayNorthwest,WA,6482300,Human Resources,3
2018,Flowood,396.325,27,Camellia Pharmacy Services,MS,6480783,Health,4
2018,Lehi,83.2473,70,97th Floor,UT,6476346,Advertising & Marketing,3
2018,Atlanta,126.0513,39,Rev.io,GA,6475489,Telecommunications,5
2018,Chantilly,211.6054,18,First Line Technology,VA,6464784,Manufacturing,3
2018,Mesa,155.6738,24,Caffrey,AZ,6459999,Real Estate,1
2018,Middletown,153.5055,20,Soccer Shots Franchising,PA,6458931,Education,5
2018,Duluth,402.4332,50,Banyan Hills Technologies,GA,6457533,Software,1
2018,New York City,4455.9426,25,Argus Merchant Services,NY,6453356,Financial Services,1
2018,Scottsdale,70.4002,43,Benefit Commerce Group,AZ,6451501,Insurance,4
2018,Greenville,100.0982,43,Black-Haak Heating,WI,6448289,Construction,2
2018,Norman,2014.2229,6,Monterey Construction,OK,6443475,Construction,2
2018,Huntington Beach,171.4139,12,All Industrial Tool Supply,CA,6442489,Manufacturing,3
2018,Pembroke Pines,182.9239,7,Healthy Harvest,FL,6441767,Retail,1
2018,Chicago,66.3962,25,L37 Creative,IL,6439579,Business Products & Services,1
2018,Newark,83.9063,49,Karins and Associates,DE,6436728,Engineering,2
2018,Farmington Hills,88.9801,108,Saturn Tech,MI,6435355,IT Services,6
2018,Nashville,128.3022,73,Bernard Health,TN,6434324,Human Resources,2
2018,Lehi,104.8525,36,Western Timber Frame,UT,6428731,Consumer Products & Services,2
2018,Austin,317.38,12,Local Web Leads,TX,6423019,Advertising & Marketing,2
2018,Bee Cave,196.3047,20,AMMD,TX,6418823,Health,1
2018,Chicago,67.973,55,Mediafly,IL,6416544,Software,5
2018,Newbury Park,135.4736,120,ISSQUARED,CA,6414854,IT Services,4
2018,Atlanta,269.2028,75,Synthio,GA,6398344,Software,4
2018,Plymouth Meeting,87.3376,32,Vault Communications,PA,6391929,Advertising & Marketing,2
2018,Fort Wayne,355.1156,24,Hoosier Hill Farm,IN,6389386,Food & Beverage,3
2018,Plano,194.2317,38,The Vested Group,TX,6376000,Business Products & Services,2
2018,Fort Lauderdale,130.1032,66,Consumer Real Estate Finance Co.,FL,6367164,Financial Services,5
2018,Alexandria,169.9826,29,Silverback Strategies,VA,6353822,Advertising & Marketing,4
2018,Rockland,137.0944,18,MindMax,MA,6353318,Education,5
2018,Brentwood,1317.9964,19,The Plow Group,TN,6352255,IT Services,2
2018,Georgetown,252.489,37,The ASK Method Company,TX,6346745,Education,2
2018,San Diego,692.0382,59,Chatmeter,CA,6344099,Business Products & Services,1
2018,Tampa,90.0378,88,USA Staffing Services,FL,6343496,Business Products & Services,4
2018,Chino Hills,579.6458,35,Fit Body Boot Camp,CA,6342903,Health,3
2018,Upper Arlington,79.7797,23,Signature Closers,OH,6342776,Real Estate,5
2018,Alpharetta,328.2656,54,Nam Technologies,GA,6341479,IT Services,2
2018,San Diego,477.3568,54,Ignite Visibility,CA,6334366,Advertising & Marketing,2
2018,Wakefield,171.5559,27,ChartWise Medical Systems,RI,6330941,Health,3
2018,Alpharetta,87.5502,80,Six Consulting,GA,6329906,IT Services,1
2018,Post Falls,844.9988,22,NanaMacs Boutique,ID,6329460,Retail,2
2018,Washington,141.1107,55,The Leading Niche,DC,6329245,Government Services,4
2018,Tampa,78.9698,13,Harwood Financial Group,FL,6326138,Financial Services,4
2018,Stafford,107.6684,28,ROSI Office Systems,TX,6323502,Business Products & Services,1
2018,Burlingame,1222.9488,14,Innowave Marketing Group,CA,6319131,Business Products & Services,1
2018,Charleston,1954.9244,43,Gotcha Media Holdings,SC,6315358,Advertising & Marketing,1
2018,Pelham,65.8201,42,Digital Marketing Services,AL,6312907,Advertising & Marketing,5
2018,Denver,196.3737,80,NEWMEDIA,CO,6306910,Advertising & Marketing,3
2018,Raleigh,915.7357,22,Robco Fence and Deck,NC,6303737,Construction,1
2018,Frisco,63.0585,50,Five Pack Creative,TX,6303596,Software,2
2018,San Jose,1505.5978,45,Peaxy,CA,6302742,Software,1
2018,Naperville,202.0628,63,Third Party Pet,IL,6301414,Business Products & Services,1
2018,Stamford,74.0412,50,Torque Technologies,CT,6299996,IT Services,1
2018,Los Angeles,1850.6415,34,MuteSix,CA,6292789,Advertising & Marketing,2
2018,Mooresville,286.3022,175,Done Right Merchandising,NC,6290638,Retail,2
2018,Austin,129.7349,15,Agile Velocity,TX,6287225,Business Products & Services,2
2018,Loomis,159.4874,17,Active Treatment Systems,CA,6285234,Environmental Services,1
2018,Winter Park,478.0527,56,VALiNTRY,FL,6284520,Business Products & Services,2
2018,Houston,185.2265,58,The Loken Group,TX,6279101,Real Estate,4
2018,Fairfield,98.088,20,Before The Movie,CA,6277262,Advertising & Marketing,5
2018,Tampa,83.0421,55,Ardent Eagle Solutions,FL,6276692,Government Services,3
2018,Lafayette,123.8809,17,developintelligence,CO,6273583,Education,5
2018,Phoenix,60.7969,9,Vantage Payments,AZ,6266942,Financial Services,5
2018,Los Angeles,127.1776,20,Young Hollywood,CA,6265068,Media,1
2018,New York City,96.273,49,Elephant Ventures,NY,6263457,Software,1
2018,Stuart,194.6824,20,Premier Private Jets,FL,6262000,Logistics & Transportation,2
2018,Los Angeles,410.5665,50,GoToMyApartment,CA,6255042,Advertising & Marketing,2
2018,Chatsworth,58.4824,29,CoTa Global,CA,6253597,Consumer Products & Services,5
2018,Holmes,516.1953,44,Green Star Exteriors,PA,6253082,Construction,1
2018,West Hollywood,212.5,58,Breathe Life Healing Centers,CA,6250000,Health,1
2018,Park City,227.254,8,Abode Luxury Rentals,UT,6242786,Travel & Hospitality,2
2018,Uvalde,1964.5236,45,Ox Ranch Investment,TX,6237504,Consumer Products & Services,1
2018,Wall Township,112.3167,9,MP Consulting Services,NJ,6228685,Construction,3
2018,Princeton,94.4182,80,Addteq,NJ,6225271,Software,1
2018,Bellevue,90.8532,20,Heaton Dainard Real Estate,WA,6224672,Real Estate,3
2018,Ann Arbor,270.3493,200,RNA Facilities Management,MI,6220375,Business Products & Services,1
2018,Chicago,105.7006,190,EXIT Strategy Realty,IL,6218988,Real Estate,3
2018,Cleveland,134.6398,65,Cleveland Bricks,OH,6216518,Real Estate,1
2018,Knoxville,107.2709,21,K & P Enterprises,TN,6214854,Construction,2
2018,Forest Hill,156.8906,61,CadmiumCD,MD,6214499,Software,3
2018,Los Angeles,442.2363,25,Output,CA,6211583,Software,1
2018,Dallas,2232.8208,10,Acuity Surgical,TX,6200451,Health,1
2018,Huntington Beach,100.9213,36,Woolley Robertson Group,CA,6198093,Software,5
2018,New York City,1678.4483,25,Surgo Group,NY,6189000,Software,1
2018,Milwaukee,1053.4302,54,Penrod,WI,6182040,Software,3
2018,Austin,447.4154,6,Aptitude Media,TX,6179822,Advertising & Marketing,1
2018,Springfield,116.5437,27,Perfecta,VA,6167601,Government Services,3
2018,Austin,65.4001,33,Clear Measure,TX,6166970,Software,2
2018,Grafton,746.0845,51,TESCHGlobal,WI,6165731,IT Services,1
2018,Gainesville,1179.5504,55,ITProTV,FL,6159372,Education,1
2018,San Diego,144.7248,140,All Clean Softwash,CA,6158715,Consumer Products & Services,1
2018,Katy,61.6306,67,Encompass Lending Group,TX,6153440,Financial Services,3
2018,Herndon,133.566,43,Athena Technology Group,VA,6150485,Government Services,2
2018,Woodland Hills,71.8989,27,Hippo Education,CA,6150000,Education,1
2018,Rockville,3949.1048,35,Vigene Biosciences,MD,6149416,Health,1
2018,Newport Beach,234.5531,2,CEO Coaching International,CA,6147899,Business Products & Services,4
2018,El Segundo,2344.5019,20,Fishermen Labs,CA,6144500,Software,1
2018,Orlando,82.1271,40,OPAV,FL,6143981,Media,3
2018,Everett,69.283,32,CM Heating,WA,6142093,Consumer Products & Services,1
2018,New York City,207.6351,91,BrandYourself.com,NY,6137784,Software,1
2018,San Francisco,175.815,62,Maven Recruiting Group,CA,6137381,Human Resources,5
2018,Roswell,181.8001,56,Qiigo,GA,6127407,Advertising & Marketing,4
2018,North Charleston,319.5828,68,Equiscript,SC,6120622,Health,3
2018,Fairhope,388.5877,18,Altaworx,AL,6120172,Telecommunications,2
2018,Burlington City,106.8454,20,Bandwave Systems,NJ,6119974,Telecommunications,4
2018,Sacramento,244.9246,215,California CareGivers Home Healthcare,CA,6119862,Health,1
2018,Ronkonkoma,207.2878,5,Luxury Aircraft Solutions,NY,6119181,Logistics & Transportation,1
2018,New York City,1344.3814,13,iGotOffer,NY,6117475,Consumer Products & Services,2
2018,Alpharetta,164.6729,62,S2 IT Group,GA,6111707,Software,4
2018,Eden Prairie,74.6339,23,Uptime Legal Systems,MN,6111682,IT Services,5
2018,Weston,402.6238,24,THE MIX GROUP,FL,6111564,Media,2
2018,Troy,453.2644,50,GreyCastle Security,NY,6110197,Security,2
2018,Lake Elsinore,58.2624,45,Superior Restoration,CA,6097804,Construction,1
2018,Portland,448.3888,34,Veritas Prime,ME,6090362,Software,1
2018,Agoura Hills,92.0466,32,UpSellit.com,CA,6090106,Business Products & Services,2
2018,Phoenix,59,110,Trelevate,AZ,6085954,Business Products & Services,2
2018,Southfield,93.1445,22,Buckfire & Buckfire,MI,6085127,Consumer Products & Services,2
2018,Sewickley,600.1793,40,cellhelmet,PA,6078537,Consumer Products & Services,2
2018,Comfort,65.5983,35,Connexa Energy,TX,6067143,Energy,1
2018,Columbia,128.9358,65,Influence & Co.,MO,6064389,Advertising & Marketing,3
2018,Woodbine,2085.6839,33,Phoenix Operations Group,MD,6064027,Government Services,1
2018,Portland,239.6265,31,GRAYBOX,OR,6059783,Advertising & Marketing,3
2018,Warwick,143.3413,61,TribalVision,RI,6058120,Advertising & Marketing,3
2018,Frisco,674.7833,12,JP and Associates REALTORS,TX,6052770,Real Estate,2
2018,Durham,63.9625,25,Triangle Insights Group,NC,6052200,Business Products & Services,1
2018,Provo,64.1881,61,EKR,UT,6041154,Advertising & Marketing,2
2018,Lafayette,98.9691,24,Logojet USA,LA,6036763,Manufacturing,5
2018,West Des Moines,65.3517,9,Aterra Real Estate,IA,6031352,Real Estate,4
2018,Santee,72.9178,41,CGP maintnenace,CA,6026103,Construction,1
2018,Ashburn,68.6489,36,Xgility,VA,6023304,IT Services,4
2018,Upper Nyack,69.3954,38,Cipher Tech Solutions,NY,6022005,Government Services,7
2018,Baton Rouge,90.3414,100,MasteryPrep,LA,6019729,Education,3
2018,Brunswick,1165.9232,32,Crimcheck Holdings,OH,6017642,Business Products & Services,2
2018,Framingham,147.1451,46,ListEngage,MA,6011447,Advertising & Marketing,4
2018,St Louis,475.5986,44,LinkedSelling,MO,6007051,Advertising & Marketing,3
2018,Birmingham,74.848,34,Bell Media,AL,5996730,Advertising & Marketing,4
2018,Lake Elsinore,149.8967,55,Quality Mobile Home Services,CA,5990287,Construction,2
2018,Cincinnati,142.7442,8,Chemlock Nutrition,OH,5990151,Food & Beverage,1
2018,Sandy,118.3769,32,Spectra Benefits,UT,5988707,Insurance,5
2018,San Francisco,1265.14,59,Chairish,CA,5988214,Retail,1
2018,Indianapolis,258.7922,50,OPYS,IN,5987301,Health,1
