 url, rank, city, growth, company, country, revenue, industry, yrs_on_list
https://www.inc.com/profile/oy-erahotelli-nellim-ltd,3732,Nellim,114.958,Oy Erahotelli Nellim Ltd,Finland,3837000,Travel & Hospitality,1
https://www.inc.com/profile/longrun-logistick,3733,Novosibirsk,114.8335,Longrun Logistick,Russian Federation,18735520,Logistics & Transportation,1
https://www.inc.com/profile/uddetorp-invest-ab,3734,Boraas,114.8041,Uddetorp Invest AB,Sweden,38927542,Business Products & Services,1
https://www.inc.com/profile/annata-ehf,3735,Kopavogi,114.8016,Annata ehf.,Iceland,21016792,IT Services,1
https://www.inc.com/profile/primestar-restaurants-group,3736,Moscow,114.6978,Primestar Restaurants Group,Russian Federation,36092824,Travel & Hospitality,1
https://www.inc.com/profile/njuskalo,3737,Zagreb,114.5783,NJUSKALO,Croatia,5724581,Advertising & Marketing,1
https://www.inc.com/profile/sarbuss-as,3738,Kuressaare,114.5582,Sarbuss As,Estonia,6153665,Logistics & Transportation,3
https://www.inc.com/profile/bematrix,3739,Roeselare,114.2672,BeMatrix,Belgium,10569811,Advertising & Marketing,1
https://www.inc.com/profile/ks-terminal-sia,3740,Riga,114.215,KS Terminal SIA,Latvia,5755675,Logistics & Transportation,1
https://www.inc.com/profile/uab-avelita,3741,Vilniaus M.,114.1364,UAB Avelita,Lithuania,7458828,Logistics & Transportation,2
https://www.inc.com/profile/paybay-networks-srl,3742,Genova,114.0925,Paybay Networks S.R.L.,Italy,6736216,Software,1
https://www.inc.com/profile/unipos-ood,3743,Pleven,114.0405,Unipos OOD,Bulgaria,5969683,Manufacturing,1
https://www.inc.com/profile/cint-ab,3744,Stockholm,113.9196,Cint AB,Sweden,25670650,IT Services,1
https://www.inc.com/profile/hebergement-et-infogerance-des-systemes-dinformations,3745,Paris,113.8927,Hebergement ET Infogerance DES Systemes d'informations,France,4610201,IT Services,2
https://www.inc.com/profile/plain-concepts-sociedad-limitada,3746,Leon,113.8095,Plain Concepts Sociedad Limitada,Spain,7573620,IT Services,1
https://www.inc.com/profile/romero-26-ifn,3747,Galati,113.7903,Romero 26 IFN,Romania,4533690,Financial Services,1
https://www.inc.com/profile/tratter-engineering,3748,Bolzano/Bozen,113.7016,Tratter Engineering,Italy,33151038,Manufacturing,1
https://www.inc.com/profile/agd-equipment-limited,3749,Stratford-Upon-Avon,113.64,AGD Equipment Limited,United Kingdom,28754635,Business Products & Services,1
https://www.inc.com/profile/epduferr,3750,Dunaujvaros,113.6246,EPDUFERR,Hungary,10150629,Construction,1
https://www.inc.com/profile/petre-sotori---hale,3751,Vransko,113.5995,PETRE SOTORI - HALE,Slovenia,6094497,Consumer Products & Services,1
https://www.inc.com/profile/edm-limited,3752,Manchester,113.5217,EDM Limited,United Kingdom,28077174,Manufacturing,1
https://www.inc.com/profile/twentythree,3753,Copenhagen,113.293,TwentyThree,Denmark,2638275,Business Products & Services,1
https://www.inc.com/profile/bc-bio,3754,Auch,113.2726,BC BIO,France,4895654,Food & Beverage,1
https://www.inc.com/profile/castorit-oy,3755,Espoo,113.2036,CastorIT Oy,Finland,4053000,IT Services,1
https://www.inc.com/profile/bank-frick-co-ag,3756,Balzers,113.1786,Bank Frick & Co AG,Liechtenstein,30794238,Financial Services,1
https://www.inc.com/profile/g-tekt-europe-manufacturing-limited,3757,Gloucester,113.1383,G-Tekt Europe Manufacturing Limited,United Kingdom,157779029,Manufacturing,1
https://www.inc.com/profile/auto-reichhardt,3758,Augsburg,113.0164,Auto Reichhardt,Germany,17041313,Retail,1
https://www.inc.com/profile/fideuram-intesa-sanpaolo-private-banking-spa,3759,Milan,112.9695,Fideuram-Intesa Sanpaolo Private Banking Spa,Italy,1752000000,Financial Services,1
https://www.inc.com/profile/kinnarps-hungary-kereskedelmi,3760,Budapest,112.9586,Kinnarps Hungary Kereskedelmi,Hungary,4529637,Retail,1
https://www.inc.com/profile/nunner-logistics-uab,3761,Bareikiskiu K.,112.912,Nunner Logistics UAB,Lithuania,15111839,Logistics & Transportation,1
https://www.inc.com/profile/eesti-traat-ou,3762,Maardu,112.8247,Eesti Traat OU,Estonia,15482059,Manufacturing,3
https://www.inc.com/profile/esdevium-games-limited,3763,London,112.7024,Esdevium Games Limited,United Kingdom,80196989,Business Products & Services,1
https://www.inc.com/profile/autonom-services-sa,3764,Piatra Neamt,112.5689,Autonom Services S.A.,Romania,25687094,Travel & Hospitality,1
https://www.inc.com/profile/higicol-sa,3765,Baguim do Monte,112.5561,"Higicol, S.A.",Portugal,5469263,Consumer Products & Services,1
https://www.inc.com/profile/s2-grupo-de-innovacion-en-procesos-organizativos-sl,3766,Valencia,112.5538,S2 Grupo De Innovacion EN Procesos Organizativos SL,Spain,9330465,IT Services,1
https://www.inc.com/profile/webasto-donghee-slovakia,3767,Strecno,112.4348,Webasto Donghee Slovakia,Slovakia,70397088,Manufacturing,1
https://www.inc.com/profile/messagecloud,3768,plymouth,112.4333,MessageCloud,United Kingdom,18264987,Software,1
https://www.inc.com/profile/aka-pcb-projektiranje-in-proizvodnja-lesce,3769,Lesce,112.2884,AKA PCB projektiranje in proizvodnja Lesce,Slovenia,6831325,Computer Hardware,1
https://www.inc.com/profile/blue-business-interior-kereskedelmi,3770,Budapest,112.2512,BLUE BUSINESS INTERIOR Kereskedelmi,Hungary,5503600,Retail,1
https://www.inc.com/profile/milestone-srl,3771,Milan,112.2209,Milestone S.R.L.,Italy,26692955,Software,2
https://www.inc.com/profile/fbh-spa,3772,Assago,112.1738,FBH S.P.A.,Italy,349550000,Business Products & Services,1
https://www.inc.com/profile/txtnation-holdings-limited,3773,Plymouth,112.1127,Txtnation Holdings Limited,United Kingdom,18183991,Telecommunications,2
https://www.inc.com/profile/mylius-srl,3774,Podenzano,112.0943,Mylius S.R.L.,Italy,7963455,Consumer Products & Services,1
https://www.inc.com/profile/emtec-building-services-limited,3775,Hamilton,112.067,Emtec Building Services Limited,United Kingdom,35166290,Construction,2
https://www.inc.com/profile/delta-team,3776,Krsko,111.9778,DELTA TEAM,Slovenia,14006701,Retail,1
https://www.inc.com/profile/obos-sverige-ab,3777,Vetlanda,111.9377,Obos Sverige AB,Sweden,8153288,Financial Services,1
https://www.inc.com/profile/iqboxro,3778,BUCHAREST,111.9313,IQBOX.RO,Romania,12156639,Retail,3
https://www.inc.com/profile/bmr-spa,3779,Scandiano,111.8069,BMR S.P.A.,Italy,63845268,Manufacturing,1
https://www.inc.com/profile/tuath-housing-association,3780,Dublin 2,111.7954,Tuath Housing Association,Ireland,14616000,Real Estate,1
https://www.inc.com/profile/comfor-stores,3781,Brno,111.615,Comfor Stores,Czech Republic,17763015,Retail,1
https://www.inc.com/profile/mecatronics-sa,3782,Alba Iulia,111.6118,Mecatronics SA,Romania,4674730,Manufacturing,1
https://www.inc.com/profile/dyson-limited,3783,Malmesbury,111.5395,Dyson Limited,United Kingdom,2648530150,Consumer Products & Services,1
https://www.inc.com/profile/blaguss-slovakia,3784,Bratislava,111.5035,Blaguss Slovakia,Slovakia,18000241,Logistics & Transportation,1
https://www.inc.com/profile/sorste-sa,3785,Focsani,111.4926,Sorste SA,Romania,20408427,Consumer Products & Services,4
https://www.inc.com/profile/diseno-interiorismo-informatica-oficinas-sociedad-anonima,3786,Bilbao,111.4586,Diseno Interiorismo Informatica Oficinas Sociedad Anonima,Spain,8573412,Retail,1
https://www.inc.com/profile/oy-valkoinen-risti---vita-korset-ab,3787,Helsinki,111.4485,Oy Valkoinen Risti - Vita Korset Ab,Finland,6058000,Consumer Products & Services,1
https://www.inc.com/profile/levi-9-global-sourcing-balkan-doo-novi-sad,3788,Novi Sad,111.2537,Levi 9 Global Sourcing Balkan DOO Novi SAD,Serbia,12716817,Software,1
https://www.inc.com/profile/tms-personal,3789,Frankfurt,111.2116,TMS Personal,Germany,25963965,Human Resources,1
https://www.inc.com/profile/sensonor-as,3790,Horten,111.1628,Sensonor AS,Norway,17033697,Manufacturing,1
https://www.inc.com/profile/interpak,3791,Kopeisk,111.1045,Interpak,Russian Federation,40162426,Manufacturing,1
https://www.inc.com/profile/nau-spa,3792,Castiglione Olona,111.0243,NAU S.P.A.,Italy,30166258,Retail,1
https://www.inc.com/profile/viajabien-sl,3793,San Lorenzo De El Escorial,110.9573,Viajabien SL,Spain,10195199,Travel & Hospitality,2
https://www.inc.com/profile/micro-top-tavkozlesi-kivitelezo,3794,Budapest,110.804,MICRO-TOP Tavkozlesi Kivitelezo,Hungary,4705877,Telecommunications,1
https://www.inc.com/profile/audico-holding-oy,3795,Turku,110.7382,Audico Holding Oy,Finland,19748064,Software,1
https://www.inc.com/profile/systek-as,3796,Oslo,110.7126,Systek AS,Norway,13904385,IT Services,1
https://www.inc.com/profile/sirma-solutions-ad,3797,Sofia,110.5663,Sirma Solutions AD,Bulgaria,11540058,Software,1
https://www.inc.com/profile/ascendor,3798,Niederwaldkirchen,110.5263,Ascendor,Austria,6000000,Manufacturing,2
https://www.inc.com/profile/ground-control,3799,Billericay,110.4937,Ground Control,United Kingdom,111379417,Environmental Services,1
https://www.inc.com/profile/ideal-meetings-events,3800,Paris,110.47,Ideal Meetings & Events,France,27207196,Retail,1
https://www.inc.com/profile/ukrnaftoburinnya-mining-company-at,3801,Kiev,110.3143,Ukrnaftoburinnya Mining Company At,Ukraine,117803249,Energy,1
https://www.inc.com/profile/user-adgents,3802,Paris,110.2772,User Adgents,France,5509100,Advertising & Marketing,1
https://www.inc.com/profile/uab-cia-market,3803,Telsiu M.,110.1692,UAB CIA Market,Lithuania,40996857,Retail,1
https://www.inc.com/profile/cloudsense,3804,London,110.057,Cloudsense,United Kingdom,24669251,IT Services,1
https://www.inc.com/profile/strojirenske-kovovyrobni-druzstvo-skd,3805,Bojkovice,110.0324,Strojirenske kovovyrobni druzstvo SKD,Czech Republic,31364974,Manufacturing,2
https://www.inc.com/profile/geis-parcel-sk,3806,Zvolen,109.9802,Geis Parcel SK,Slovakia,13431463,Business Products & Services,1
https://www.inc.com/profile/ksr-sa,3807,Leca do Balio,109.9464,"Ksr, S.A.",Portugal,7953631,IT Services,1
https://www.inc.com/profile/sportsworld-group-limited,3808,Crawley,109.8924,Sportsworld Group Limited,United Kingdom,14939815,Travel & Hospitality,1
https://www.inc.com/profile/mainline-digital-communications-limited,3809,Hatfield,109.8642,Mainline Digital Communications Limited,United Kingdom,62538547,Telecommunications,1
https://www.inc.com/profile/pharmas,3810,Zagreb,109.7719,PharmaS,Croatia,9291909,Health,3
https://www.inc.com/profile/mayakprint,3811,Penza,109.7414,Mayakprint,Russian Federation,44220939,Consumer Products & Services,1
https://www.inc.com/profile/bilendi-limited,3812,London,109.7341,Bilendi Limited,United Kingdom,4243013,Media,1
https://www.inc.com/profile/th-grass,3813,Volgograd,109.7009,TH Grass,Russian Federation,27769803,Consumer Products & Services,1
https://www.inc.com/profile/snoeks-automotivecz,3814,Krupka,109.6879,Snoeks AutomotiveCZ,Czech Republic,4182628,Business Products & Services,1
https://www.inc.com/profile/aliberico-sl,3815,Madrid,109.6494,Aliberico SL,Spain,142076649,Business Products & Services,1
https://www.inc.com/profile/whiteaway-group,3816,Risskov,109.5402,Whiteaway Group,Denmark,222426719,Business Products & Services,1
https://www.inc.com/profile/uab-beljana,3817,Kauno M.,109.5301,UAB Beljana,Lithuania,5974968,Logistics & Transportation,1
https://www.inc.com/profile/crif---slovak-credit-bureau,3818,Bratislava,109.4438,Crif - Slovak Credit Bureau,Slovakia,9006469,IT Services,1
https://www.inc.com/profile/jasz-plasztik-autocentrum,3819,Jaszbereny,109.395,JASZ-PLASZTIK AUTOCENTRUM,Hungary,80975136,Retail,1
https://www.inc.com/profile/lacteas-flor-de-burgos-sl,3820,Burgos,109.3544,Lacteas Flor De Burgos SL,Spain,41718522,Food & Beverage,1
https://www.inc.com/profile/master-pak,3821,Penza,109.3016,Master-Pak,Russian Federation,10806957,Manufacturing,2
https://www.inc.com/profile/kamenskgaz,3822,Kamensk-Shakhtinskii,109.2994,Kamenskgaz,Russian Federation,4777126,Energy,1
https://www.inc.com/profile/vodotika---mg,3823,Bratislava,109.2888,Vodotika - MG,Slovakia,5361471,Engineering,1
https://www.inc.com/profile/briers-topco-limited,3824,London,109.0807,Briers Topco Limited,United Kingdom,73841170,Consumer Products & Services,1
https://www.inc.com/profile/taloon-yhtiot-oy,3825,Riihimaki,109.0426,Taloon Yhtiot OY,Finland,20066000,Retail,2
https://www.inc.com/profile/exsitec-ab,3826,Linkoping,109.0032,Exsitec AB,Sweden,13400034,IT Services,1
https://www.inc.com/profile/renson-sunprotection-screens,3827,Waregem,109.0032,Renson Sunprotection-Screens,Belgium,50925903,Retail,1
https://www.inc.com/profile/danaflex-nano,3828,Kazan,108.9623,Danaflex-Nano,Russian Federation,103263321,Business Products & Services,1
https://www.inc.com/profile/spanos-car-trade-sa,3829,Nea Smyrni,108.8973,Spanos Car Trade S.A.,Greece,73880051,Retail,1
https://www.inc.com/profile/art-cosmetics-srl,3830,Mozzanica,108.8929,Art Cosmetics S.R.L.,Italy,69704441,Consumer Products & Services,1
https://www.inc.com/profile/subitoit-srl,3831,Milan,108.8672,Subito.It S.R.L.,Italy,31230608,Media,1
https://www.inc.com/profile/dachser-romania,3832,Bucharest,108.8531,Dachser Romania,Romania,13437363,Logistics & Transportation,1
https://www.inc.com/profile/impresa-duci,3833,Vilminore di Scalve,108.809,Impresa Duci,Italy,7778034,Construction,1
https://www.inc.com/profile/mckenzie-invest-ou,3834,Tallinn,108.6987,Mckenzie Invest OU,Estonia,6999650,Travel & Hospitality,1
https://www.inc.com/profile/fihoca-sa,3835,Barcelona,108.4888,Fihoca SA,Spain,8120090,Software,1
https://www.inc.com/profile/joint-stock-company-rosnefteflot,3836,Moscow,108.4285,Joint Stock Company Rosnefteflot,Russian Federation,96917733,Logistics & Transportation,1
https://www.inc.com/profile/ortec-cee-srl,3837,Bucharest,108.37,Ortec CEE SRL,Romania,7086278,IT Services,2
https://www.inc.com/profile/cie-du-ponant-sas,3838,Marseille,108.272,CIE DU Ponant SAS,France,193374804,Logistics & Transportation,1
https://www.inc.com/profile/compost-marketing-ab,3839,Stockholm,108.2097,Compost Marketing AB,Sweden,6403478,Advertising & Marketing,1
https://www.inc.com/profile/uab-gby,3840,Taurages M.,108.1928,UAB GBY,Lithuania,8402000,Logistics & Transportation,1
https://www.inc.com/profile/advectas-ab,3841,Malmo,108.1546,Advectas AB,Sweden,14073539,IT Services,1
https://www.inc.com/profile/contabo,3842,Muenchen,108,Contabo,Germany,8320000,IT Services,1
https://www.inc.com/profile/xsolve,3843,Gliwice,107.9727,XSolve,Poland,2505173,Software,1
https://www.inc.com/profile/ecuphar,3844,Oostkamp,107.9015,Ecuphar,Belgium,85250000,Advertising & Marketing,1
https://www.inc.com/profile/prisjakt-sverige-ab,3845,Angelholm,107.8448,Prisjakt Sverige AB,Sweden,23176215,Media,1
https://www.inc.com/profile/exane-asset-management,3846,Paris,107.8427,Exane Asset Management,France,70388000,Financial Services,1
https://www.inc.com/profile/hoxter,3847,Jinacovice,107.8414,Hoxter,Czech Republic,6660273,Consumer Products & Services,3
https://www.inc.com/profile/asseco-central-europe-magyarorszag,3848,Budapest,107.8262,Asseco Central Europe Magyarorszag,Hungary,6007456,Software,1
https://www.inc.com/profile/snowmen-solutions-ab,3849,Stockholm,107.8258,Snowmen Solutions AB,Sweden,5803318,Software,1
https://www.inc.com/profile/comelec,3850,Carcassonne,107.8125,Comelec,France,9165364,Construction,1
https://www.inc.com/profile/rolnet-trgovina-storitve-in-proizvodnja,3851,Blejska Dobrava,107.7689,ROLNET trgovina storitve in proizvodnja,Slovenia,8060005,Retail,3
https://www.inc.com/profile/saeplast-iceland-ehf,3852,Dalvik,107.6576,Saeplast Iceland ehf.,Iceland,16817524,Manufacturing,1
https://www.inc.com/profile/skerritt-consultants-limited,3853,Hove,107.4384,Skerritt Consultants Limited,United Kingdom,9938974,Financial Services,1
https://www.inc.com/profile/automery,3854,Nyiregyhaza,107.4053,AUTOMERY,Hungary,6513450,Retail,1
https://www.inc.com/profile/1-day,3855,Kosice,107.3462,1. day,Slovakia,17739158,Retail,4
https://www.inc.com/profile/michatek-ks,3856,Michalovce,107.3159,Michatek k.s.,Slovakia,31237900,Consumer Products & Services,1
https://www.inc.com/profile/klk-emmerich,3857,Emmerich,107.2984,KLK Emmerich,Germany,537245000,Manufacturing,1
https://www.inc.com/profile/tous-portugal-lda,3858,Lisbon,107.2883,"Tous Portugal, LDA",Portugal,11458487,Retail,1
https://www.inc.com/profile/tetris,3859,Courbevoie,107.278,Tetris,France,164547181,Engineering,1
https://www.inc.com/profile/imao,3860,Limoges,107.2411,Imao,France,8341745,Engineering,1
https://www.inc.com/profile/wallis-kerepesi-uti-auto-kft,3861,Budapest,107.2403,Wallis Kerepesi uti Auto Kft,Hungary,25928465,Retail,1
https://www.inc.com/profile/wp-performance-systems,3862,Munderfing,107.1816,WP Performance Systems,Austria,168031263,Manufacturing,1
https://www.inc.com/profile/agrotrak-limited-liabillity-company,3863,Novosibirsk,107.1798,Agrotrak Limited Liabillity Company,Russian Federation,92229912,Retail,1
https://www.inc.com/profile/fbt-logistics,3864,Opava,107.1686,FBT logistics,Czech Republic,11174765,Logistics & Transportation,1
https://www.inc.com/profile/crnja-tours,3865,Rovinj,107.1648,CRNJA TOURS,Croatia,4606744,Travel & Hospitality,1
https://www.inc.com/profile/zitius-service-delivery-aktiebolag,3866,Goteborg,107.1263,Zitius Service Delivery Aktiebolag,Sweden,35526849,Telecommunications,1
https://www.inc.com/profile/edauto-sa,3867,Benisano,107.0979,Edauto SA,Spain,14598427,Retail,1
https://www.inc.com/profile/fix-gebaeudesicherheit-service,3868,Atzbach (OOE),106.9227,FIX Gebaeudesicherheit + Service,Austria,5216521,Business Products & Services,1
https://www.inc.com/profile/food-base-ipari,3869,Godollo,106.8213,FOOD BASE Ipari,Hungary,4206650,Manufacturing,1
https://www.inc.com/profile/foliateam,3870,St Maur Des Fosses,106.8099,Foliateam,France,22312398,Telecommunications,1
https://www.inc.com/profile/vertes-kereskedohaz,3871,Tatabanya,106.7831,VERTES-KERESKEDOHAZ,Hungary,4205490,Retail,1
https://www.inc.com/profile/jobmatch,3872,Bruxelles,106.7621,Jobmatch,Belgium,49896137,Human Resources,1
https://www.inc.com/profile/groupe-sgp,3873,Metz,106.6486,Groupe SGP,France,10997714,Security,1
https://www.inc.com/profile/infobip,3874,Vodnjan,106.6121,INFOBIP,Croatia,16152172,IT Services,1
https://www.inc.com/profile/biosapori-srl,3875,Cassola,106.6119,Biosapori S.R.L.,Italy,15776843,Retail,1
https://www.inc.com/profile/euro-funding-advisory-group-sl,3876,Madrid,106.5588,Euro-Funding Advisory Group SL,Spain,6010639,Business Products & Services,1
https://www.inc.com/profile/aarstiderne,3877,Barrit,106.5473,Aarstiderne,Denmark,76220181,Retail,1
https://www.inc.com/profile/tiriac-auto,3878,Bucharest,106.4883,Tiriac Auto,Romania,265595587,Retail,1
https://www.inc.com/profile/grabarics-epitoipari,3879,Budapest,106.4614,GRABARICS Epitoipari,Hungary,40141829,Construction,1
https://www.inc.com/profile/sparebank-1-kundesenter-as,3880,Stavanger,106.4303,Sparebank 1 Kundesenter AS,Norway,6190500,Financial Services,1
https://www.inc.com/profile/dani-sped-fuvarozo-szallitmanyozo,3882,Budapest,106.2815,Dani-Sped Fuvarozo Szallitmanyozo,Hungary,8516699,Logistics & Transportation,1
https://www.inc.com/profile/augusta-co-limited,3883,London,106.2622,Augusta & CO Limited,United Kingdom,8428025,Financial Services,1
https://www.inc.com/profile/russo-logistics-company,3884,Saint-Petersburg,106.2528,Russo Logistics Company.,Russian Federation,17221392,Logistics & Transportation,1
https://www.inc.com/profile/auzou-editions,3885,Paris,106.0745,Auzou Editions,France,26427657,Media,1
https://www.inc.com/profile/park-square-capital-llp,3886,London,106.0106,Park Square Capital LLP,United Kingdom,25271557,Financial Services,1
https://www.inc.com/profile/abm-critical-solutions-limited,3887,London,105.9713,ABM Critical Solutions Limited,United Kingdom,7919617,Business Products & Services,1
https://www.inc.com/profile/intelligent-business-solutions-i-norden-ab,3888,Karlstad,105.9567,Intelligent Business Solutions i Norden AB,Sweden,5517947,Software,1
https://www.inc.com/profile/hjemmehjaelpen,3889,Koebenhavn S,105.9185,Hjemmehjaelpen,Denmark,15419088,Health,1
https://www.inc.com/profile/splio,3890,Paris,105.8477,Splio,France,17863000,Software,1
https://www.inc.com/profile/inpro---electric,3891,Bratislava,105.8175,InPro - electric,Slovakia,11786026,Construction,1
https://www.inc.com/profile/balance-team-oy,3892,Helsinki,105.7809,Balance-Team Oy,Finland,4058000,Business Products & Services,1
https://www.inc.com/profile/pan---dur,3893,Roznava,105.7605,PAN - DUR,Slovakia,11350016,Consumer Products & Services,3
https://www.inc.com/profile/fasomitakis-a-sa,3894,Irakleio,105.7157,Fasomitakis A. S.A.,Greece,15362982,Food & Beverage,1
https://www.inc.com/profile/meotec,3895,Boulogne Billancourt,105.6652,Meotec,France,24884749,Business Products & Services,1
https://www.inc.com/profile/infoedge-srl,3896,Milan,105.6162,Infoedge S.R.L.,Italy,6664546,IT Services,1
https://www.inc.com/profile/gastro-catering-as,3897,Oslo,105.5024,Gastro Catering AS,Norway,9202713,Travel & Hospitality,2
https://www.inc.com/profile/gabriel-chemie-hungaria-gyarto,3898,Nyiregyhaza,105.4985,Gabriel-Chemie Hungaria Gyarto,Hungary,11570733,Manufacturing,1
https://www.inc.com/profile/ms-e-commerce,3899,Voesendorf,105.3909,MS E-Commerce,Austria,65125456,Retail,1
https://www.inc.com/profile/ar-riscaldamento-spa,3900,Montecchio Maggiore,105.3573,AR Riscaldamento S.P.A.,Italy,10063912,Consumer Products & Services,1
https://www.inc.com/profile/logi-store,3901,Budaors,105.341,LOGI-STORE,Hungary,4631263,Retail,1
https://www.inc.com/profile/stako-cerveny-kostelec,3902,Cerveny Kostelec,105.3222,Stako Cerveny Kostelec,Czech Republic,4926613,Construction,1
https://www.inc.com/profile/nazarovskoe-gorno-montazhnoe-naladochnoe-upravlenie,3903,Nazarovo,105.2988,Nazarovskoe Gorno-Montazhnoe Naladochnoe Upravlenie,Russian Federation,11120070,Business Products & Services,1
https://www.inc.com/profile/trumpytours-srl,3904,Genova,105.253,Trumpytours S.R.L.,Italy,17905281,Travel & Hospitality,1
https://www.inc.com/profile/holdur-ehf,3905,Akureyri,105.2053,Holdur ehf.,Iceland,52691464,Travel & Hospitality,1
https://www.inc.com/profile/joint-stock-company-sberbank---technology,3906,Moscow,105.1888,Joint Stock Company Sberbank - Technology,Russian Federation,318131172,Business Products & Services,1
https://www.inc.com/profile/demensen,3907,Zaventem,105.1784,Demensen,Belgium,40002823,Media,1
https://www.inc.com/profile/cm-tools-oy,3908,Porvoo,105.172,CM Tools Oy,Finland,5533000,Manufacturing,1
https://www.inc.com/profile/tutoris-oy,3909,Oulu,104.9349,Tutoris Oy,Finland,13462911,Education,1
https://www.inc.com/profile/aura-doo-nis,3910,Nis,104.8939,Aura DOO NIS,Serbia,5860763,Consumer Products & Services,1
https://www.inc.com/profile/rialto-living-palma-sl,3911,Palma,104.883,Rialto Living Palma SL,Spain,5979196,Retail,1
https://www.inc.com/profile/aspers-management-services-limited,3912,London,104.8801,Aspers Management Services Limited,United Kingdom,10984057,Business Products & Services,1
https://www.inc.com/profile/centrul-medical-unirea,3913,Bucharest,104.8454,Centrul Medical Unirea,Romania,69043744,Health,2
https://www.inc.com/profile/i4bi,3914,Kontich,104.805,I4bi,Belgium,6897844,IT Services,1
https://www.inc.com/profile/unique-projects-co-kg,3915,Duisburg,104.7889,unique projects & Co. KG,Germany,6500000,Retail,1
https://www.inc.com/profile/mljekara-padeni,3916,Bileca,104.7557,Mljekara Padeni,Bosnia and Herzegovina,5425556,Food & Beverage,1
https://www.inc.com/profile/abyss-aqua-as,3917,Kristiansund N,104.7503,Abyss Aqua AS,Norway,13155899,Agriculture & Natural Resources,1
https://www.inc.com/profile/bipmobile,3918,Timisoara,104.7344,Bipmobile,Romania,10542610,Logistics & Transportation,1
https://www.inc.com/profile/epb-eisenbahn-planung-und-bauueberwachung,3919,Gengenbach,104.6707,EPB Eisenbahn: Planung und Bauueberwachung,Germany,7800000,Engineering,1
https://www.inc.com/profile/filippetti---spa,3920,Falconara Marittima,104.6327,Filippetti - S.P.A.,Italy,28713484,IT Services,1
https://www.inc.com/profile/genius-sports-services-eesti-ou,3921,Tallinn,104.616,Genius Sports Services Eesti OU,Estonia,6789629,Business Products & Services,1
https://www.inc.com/profile/corsar-online,3922,Bucharest,104.5798,Corsar Online,Romania,49563888,Retail,4
https://www.inc.com/profile/wise-group-finland-oy,3923,Espoo,104.498,Wise Group Finland Oy,Finland,42513536,Engineering,1
https://www.inc.com/profile/futursoft-oy,3924,Espoo,104.4791,Futursoft Oy,Finland,6300000,Software,1
https://www.inc.com/profile/invento-kapitalforvaltning-as,3925,Oslo,104.4224,Invento Kapitalforvaltning AS,Norway,4476609,Financial Services,1
https://www.inc.com/profile/blachotrapez,3926,Tvrdosin,104.4103,Blachotrapez,Slovakia,14590764,Retail,1
https://www.inc.com/profile/alfa-pack,3927,Wutha-Farnroda,104.2778,ALFA-PACK,Germany,25739000,Retail,1
https://www.inc.com/profile/avance-rent-a-car,3928,Athens,104.274,Avance Rent A Car,Greece,8992838,Travel & Hospitality,1
https://www.inc.com/profile/josef-vondracek,3929,Haje,104.2474,Josef Vondracek,Czech Republic,5441894,Logistics & Transportation,1
https://www.inc.com/profile/odoo,3930,Ramillies,104.2074,Odoo,Belgium,12623053,Software,3
https://www.inc.com/profile/euskal-kirol-apostuak-sa,3931,Zamudio,104.1935,"Euskal Kirol Apostuak, SA",Spain,299980088,Consumer Products & Services,1
https://www.inc.com/profile/walldeco-srl,3932,Cervia,104.1787,Wall&Deco' SRL,Italy,7089541,Media,1
https://www.inc.com/profile/quantum-art,3933,D. Rumyantsevo,104.0864,Quantum Art,Russian Federation,6127362,Software,1
https://www.inc.com/profile/adriatic-kamp,3934,Pula,104.0022,ADRIATIC KAMP,Croatia,5489616,Travel & Hospitality,2
https://www.inc.com/profile/lubs,3935,Luebeck,104,Lubs,Germany,5100000,Food & Beverage,1
https://www.inc.com/profile/ravintotalot-oy,3936,Espoo,103.8995,Ravintotalot Oy,Finland,8680000,Travel & Hospitality,4
https://www.inc.com/profile/sraml-proizvodnja-inoks-opreme-in-storitve,3937,Podnanos,103.8865,SRAML Proizvodnja inoks opreme in storitve,Slovenia,6374395,Food & Beverage,1
https://www.inc.com/profile/ximea,3938,Marianka,103.8415,Ximea,Slovakia,6562419,Computer Hardware,1
https://www.inc.com/profile/juuri-yhtiot-oy,3939,Helsinki,103.7664,Juuri Yhtiot Oy,Finland,5897000,Travel & Hospitality,1
https://www.inc.com/profile/uab-tomegris,3940,Kauno M.,103.6382,UAB Tomegris,Lithuania,5401784,Logistics & Transportation,1
https://www.inc.com/profile/lemi-trafo-ead,3941,Pernik,103.5911,Lemi Trafo EAD,Bulgaria,19188268,Manufacturing,1
https://www.inc.com/profile/le-comptoir-de-mathilde,3942,Tulette,103.497,LE Comptoir De Mathilde,France,13650719,Food & Beverage,3
https://www.inc.com/profile/atlantis-telecom,3943,Prague 10,103.138,atlantis telecom,Czech Republic,12688000,Software,1
https://www.inc.com/profile/palota-kornyezetvedelmi,3944,Budapest,103.1113,PALOTA Kornyezetvedelmi,Hungary,7454691,Environmental Services,1
https://www.inc.com/profile/aqua-optima,3945,Budapest,103.0551,AQUA OPTIMA,Hungary,22068176,Retail,1
https://www.inc.com/profile/dgp-logistics-plc,3946,London,103.0184,DGP Logistics PLC,United Kingdom,23784066,Construction,1
