year,city,growth,workers,company,state_s,revenue,industry,yrsonlist
2011,Kingston,126.5174,52,GourmetGiftBaskets.com,NH,11525416,Food & Beverage,6
2017,Burr Ridge,57.8924,42,Double Good,IL,11522797,Food & Beverage,11
2007,Waterford,38.6123,37,Safety Technology International,MI,11522000,Security,3
2007,St Paul,66.5478,100,Southview Design,MN,11520209,Construction,2
2015,Chicago,75.2624,93,Clarity Partners,IL,11520000,IT Services,5
2018,West Palm Beach,72.6499,231,Colonial Assisted Living,FL,11519332,Health,1
2015,Columbus,94.1076,35,ARCOS,OH,11518677,Energy,4
2012,Naperville,16.554,110,Presort Solutions,IL,11518534,Business Products & Services,2
2016,Charlotte,11525.3681,52,PLANIT GROUP,NC,11518066,IT Services,1
2014,Athens,102.2213,45,Summit Technology,AL,11517685,IT Services,7
2011,Norcross,339.9601,50,Commdex Consulting,GA,11517491,Telecommunications,7
2012,Fayetteville,451.2033,61,Mitchell Communications Group,AR,11517471,Advertising & Marketing,2
2010,Atlanta,139.7892,84,Prenova,GA,11517116,Energy,3
2011,Redwood City,792.3971,48,Upwork,CA,11517000,Human Resources,5
2017,Livingston,45.7261,71,Phone.com,NJ,11514475,Telecommunications,6
2016,Dallas,335.6472,51,Cyber Group,TX,11514161,Engineering,3
2008,Alpharetta,49.0747,200,Synergis,GA,11513982,Human Resources,2
2009,Rock Hill,38.3399,62,Brothers Air & Heat,SC,11511180,Construction,3
2011,Newport News,1315.3587,87,Insignia Technology Services,VA,11510900,IT Services,3
2018,Tysons,850.0027,10,Legion Athletics,VA,11510765,Health,1
2014,Rockville,476.3796,250,NSR Solutions,MD,11510290,Government Services,2
2017,Annapolis,272.8951,73,MRE Technology Solutions,MD,11509084,Government Services,1
2012,Doral,22.8348,62,A&P Consulting Transportation Engineers,FL,11508862,Engineering,2
2011,Mundelein,262.8187,197,Utopia,IL,11507841,IT Services,6
2011,Chicago,199.5181,17,Dean Media Group,IL,11507161,Advertising & Marketing,4
2013,San Francisco,77.333,48,Miller Law Group,CA,11506158,Business Products & Services,2
2016,Ft Mitchell,54.0088,18,Stett Transportation,KY,11506000,Logistics & Transportation,3
2018,Phoenix,105.149,61,V Digital Services,AZ,11505308,Advertising & Marketing,2
2014,Dallas,428.5101,33,MeritCard Solutions,TX,11503291,Financial Services,2
2008,Birmingham,60.4995,42,ITAC Solutions,AL,11503000,Human Resources,3
2015,Los Gatos,59.774,47,SA Photonics,CA,11502966,Engineering,6
2011,Arlington,115.8988,78,Segue Technologies,VA,11502791,IT Services,7
2011,Annapolis Junction,104.9625,22,BRIDGES Consulting,MD,11500810,Government Services,8
2014,Baltimore,112.1355,64,Planit,MD,11500145,Advertising & Marketing,5
2010,Tonawanda,35.2941,80,Safespan Platform Systems,NY,11500000,Construction,2
2007,Long Island City,422.7273,15,FragranceX.com,NY,11500000,Consumer Products & Services,3
2010,Stafford,56.7398,65,OpenSpirit,TX,11500000,Software,1
2008,Oakland,180.1656,39,Numi Organic Tea,CA,11499858,Food & Beverage,3
2018,Longmont,1047.1125,38,CanSource,CO,11499665,Food & Beverage,2
2016,Bethesda,118.112,50,Manhattan Strategy Group,MD,11497764,Business Products & Services,2
2011,Seattle,47.4037,684,HyperQuality,WA,11495937,Business Products & Services,1
2011,Beverly,15.5401,143,Fantastic Sams Hair Salons,MA,11494632,Retail,5
2018,Houston,122.494,27,Murray Resources,TX,11494474,Human Resources,5
2017,ST. LOUIS,55.531,74,DYNALABS,MO,11490022,Health,4
2010,Houston,11.7412,110,Dean & Draper Insurance Agency,TX,11489643,Insurance,4
2017,Newnan,95.6145,50,AM Construction,GA,11488152,Construction,2
2017,Hagerstown,1040.6572,50,B & D Consulting,MD,11487798,IT Services,2
2016,Columbia,74.9612,12,GiftCardRescue.com,MD,11487629,Consumer Products & Services,4
2018,Fort Lauderdale,147.618,60,Nationwide Transport Services,FL,11487000,Logistics & Transportation,2
2011,Albuquerque,141.9151,32,Sandia Office Supply,NM,11486335,Retail,4
2007,Bellevue,374.1818,109,Protingent,WA,11486276,Human Resources,9
2014,Atlanta,44.3459,29,Visionaire Partners,GA,11484737,IT Services,3
2010,Red Bank,258.74,135,Diversant,NJ,11483440,IT Services,4
2010,Minneapolis,64.9098,450,Pinnacle Services,MN,11483165,Health,5
2011,Tampa,29.5603,165,4th Source,FL,11482847,IT Services,6
2011,Louisville,791.9783,12,FranNet,KY,11480876,Business Products & Services,6
2015,McLean,901.189,65,SightComm,VA,11480244,Government Services,2
2009,LaGrange,87.4286,28,SpaceBound,OH,11480000,Retail,4
2015,New York,132.5316,100,DOOR3 Business Applications,NY,11479585,Software,3
2009,Rochester,128.4436,94,Ovation Payroll,NY,11477629,Human Resources,6
2011,Kirkland,3727.2354,58,Simplicity Consulting,WA,11475200,Advertising & Marketing,5
2012,Seattle,123.0544,39,True Fabrications,WA,11474938,Consumer Products & Services,3
2016,Newark,159.0256,106,C2G Partners,NJ,11474739,Business Products & Services,6
2015,San Francisco,3733.4357,26,6 Pack Fitness,CA,11473588,Consumer Products & Services,2
2018,Hutchinson,139.6194,135,Yoder Smokers,KS,11473202,Manufacturing,2
2015,New York,74.7259,20,Telco Experts,NY,11472567,Telecommunications,1
2013,New York,2943.9401,28,Quantum Networks,NY,11471971,Consumer Products & Services,3
2009,Duluth,70.3422,100,Ability Services Network,GA,11471110,Health,2
2008,Fort Washington,103.7449,70,Amtech,PA,11471082,Software,3
2014,New York,51.8131,70,The Lloyd Group,NY,11471000,IT Services,5
2008,Sarasota,154.2346,100,Vista System,FL,11470503,Manufacturing,3
2016,Huntsville,285.2742,85,PROJECTXYZ,AL,11470425,Government Services,4
2015,Lancaster,116.6545,82,Fab Fours,SC,11470114,Manufacturing,4
2016,Annandale,365.7633,73,Mayvin,VA,11469361,Government Services,4
2013,Winfield,56.3245,94,S and Y Industries,KS,11468864,Manufacturing,5
2014,Duluth,62.759,22,National Ultrasound,GA,11468000,Health,7
2011,Huntsville,90.1946,112,Manufacturing Technical Solutions,AL,11467623,Government Services,8
2014,Seattle,403.5719,80,Genelex,WA,11467082,Health,1
2008,Buford,113.9366,51,Greenleaf Environmental Group,GA,11467000,Environmental Services,4
2009,Norcross,114.1382,89,Atlanta Refrigeration Service,GA,11465861,Construction,3
2012,Iselin,415.3443,100,Intone Networks,NJ,11465278,Software,6
2012,Niles,55.3889,38,Jet Stream International,OH,11464883,Manufacturing,4
2009,Stone Mountain,226.2338,70,PMAlliance,GA,11464283,Business Products & Services,3
2010,Dallas,11.209,65,H&H Steel Fabricators,TX,11462278,Manufacturing,3
2013,Norcross,81.2858,19,RevenueMed,GA,11461730,Health,6
2010,Piney Flats,83.6907,52,Lyon Roofing,TN,11461042,Manufacturing,2
2010,Dallas,308.5561,23,Colo4Dallas,TX,11460000,IT Services,3
2011,Minneapolis,535.6073,45,Code42,MN,11460000,Software,7
2011,Conshohocken,200.6103,52,Empathy Lab,PA,11458845,Advertising & Marketing,2
2012,Fresno,147.1216,31,Subco,CA,11458738,Business Products & Services,2
2018,San Diego,689.8739,51,Power Digital Marketing,CA,11458622,Advertising & Marketing,2
2010,Brookfield,9.3431,150,Codeworks,WI,11458353,IT Services,8
2012,San Francisco,80.871,22,Premier Staffing,CA,11457181,Human Resources,8
2010,Arlington,292.444,64,Segue Technologies,VA,11456956,IT Services,7
2013,Grand Junction,89.8441,85,J.G. Management Systems,CO,11456877,Business Products & Services,6
2012,McFarland,541.7927,46,Facility Gateway,WI,11456000,Environmental Services,2
2007,Evanston,434.8273,107,DSR Management,IL,11456000,IT Services,4
2013,Chantilly,145.4106,95,Soft Tech Consulting,VA,11455903,Government Services,7
2011,Pittsburgh,51.8471,18,PCN Network,PA,11455500,Real Estate,6
2017,Fort Myers,63.1334,75,MY Shower Door / D3 Glass,FL,11455204,Construction,3
2015,New York,579.2921,35,Kettle,NY,11454991,Advertising & Marketing,3
2008,Harrisburg,63.7941,95,JPL,PA,11454757,Advertising & Marketing,3
2017,Goshen,484.3295,7,Ben's Soft Pretzels,IN,11453928,Food & Beverage,1
2015,Charlotte,49.7815,69,ImagineSoftware,NC,11453618,Health,7
2011,Las Vegas,47.3479,84,eBizAutos,NV,11453283,Software,4
2012,Winfield,47.6742,84,S and Y Industries,KS,11453148,Manufacturing,5
2008,Herndon,48.2768,94,MicroPact,VA,11453038,Software,7
2013,Houston,125.8224,161,NRL Mortgage,TX,11452886,Financial Services,5
2018,New York City,1947.567,21,BoardVitals,NY,11452411,Education,1
2013,Haymarket,89.0084,80,Best Value Technology,VA,11452270,Government Services,5
2016,Philadelphia,58.4864,66,Professional Capital Services,PA,11451745,Financial Services,10
2018,Charlottesville,247.476,18,360 Painting,VA,11451039,Construction,4
2009,Houston,10.0122,20,Impex Group,TX,11450673,Manufacturing,3
2017,Kansas City,2241.4249,8,Zhou Nutrition,MO,11450481,Health,2
2008,Boulder,428.5368,60,Eco-Products,CO,11449942,Manufacturing,4
2011,Layton,1252.261,83,Real Property Management,UT,11449810,Real Estate,4
2016,Carson,9249.2602,15,Berkley,CA,11449478,Manufacturing,2
2018,Omaha,540.9276,100,City Ventures,NE,11449344,Construction,1
2012,Seattle,670.3903,56,Moz,WA,11448000,Software,4
2015,Akron,69.8221,7,Qual Chem,OH,11447496,Business Products & Services,1
2012,Canton,97.1581,45,Southeast Restoration Group,GA,11447000,Construction,7
2016,Tampa,86.73,73,Amzur Technologies,FL,11446270,IT Services,5
2013,Silver Spring,1068.8828,33,Special Operations Solutions,MD,11445981,Government Services,3
2016,Greensboro,188.4788,17,Barrier1 Systems,NC,11444202,Manufacturing,1
2017,Mobile,63.1404,60,Counselman Automotive Recycling,AL,11444007,Consumer Products & Services,2
2018,Norcross,65.4858,20,Injured Gadgets,GA,11442925,Business Products & Services,1
2007,San Diego,63.7386,115,KES,CA,11442638,Government Services,3
2012,Miami,21.7105,25,SMP Pharmacy Solutions,FL,11442000,Health,9
2016,Harrisburg,232.378,83,WebpageFX,PA,11441965,Advertising & Marketing,5
2008,Diamond Bar,266.0178,80,PreludeSys,CA,11440709,IT Services,5
2008,Palo Alto,5168.751,100,SolutionSet,CA,11439723,IT Services,4
2014,Pensacola,126.2544,122,Global Business Solutions,FL,11439691,IT Services,4
2008,Woburn,171.9057,88,Agiltron,MA,11439536,Engineering,3
2009,Albuquerque,382.614,29,Sandia Office Supply,NM,11439433,Retail,4
2018,Tampa,520.5997,33,Kelapo,FL,11437932,Food & Beverage,4
2010,Poughkeepsie,29.0968,40,Imaging On Call,NY,11437930,Health,3
2015,Raleigh,193.1075,30,TriMark Digital,NC,11437422,Advertising & Marketing,6
2014,Nashville,399.7598,430,Conexess Group,TN,11437207,IT Services,2
2012,Boston,29.1036,65,Integrated Design Group,MA,11436000,Engineering,6
2018,Schaumburg,337.2834,130,Neo Prism Solutions,IL,11433628,IT Services,3
2015,New York,92.1648,96,QED National,NY,11432756,IT Services,9
2013,Santa Monica,70.0644,29,ProtoType Industries,CA,11432055,Engineering,6
2011,AURORA,269.7683,42,Quality Logo Products,IL,11431217,Advertising & Marketing,7
2017,Plymouth Meeting,127.4573,32,Strata Company,PA,11430776,Advertising & Marketing,1
2009,North Little Rock,58.7204,15,Cadena Contracting,AR,11430263,Construction,4
2018,Bedford,115.2048,52,Mabbett & Associates,MA,11429826,Environmental Services,4
2009,New York,84.4056,50,Makovsky,NY,11429693,Advertising & Marketing,4
2017,Wixom,71.3424,51,DaySmart Software,MI,11429028,Software,7
2018,Olney,6952.6697,80,Rockhammer Talent Solutions,MD,11426947,Human Resources,1
2018,Livonia,272.7054,7,Cross Renovation,MI,11426759,Construction,2
2013,Chesapeake,329.0694,16,Cetan Corp,VA,11426217,IT Services,3
2016,Walnut Creek,50.0657,31,ClickSafety,CA,11426000,Education,4
2009,Irving,136.8083,91,M3 Glass Technologies,TX,11426000,Manufacturing,6
2011,Stafford,80.7048,56,Command Decisions Systems & Solutions,VA,11425228,Government Services,3
2013,Westminster,85.1006,75,Syncroness,CO,11425122,Engineering,8
2016,San Jose,211.9766,65,DeVero,CA,11425069,Health,2
2018,Tallahassee,69.213,42,Moore Communications Group,FL,11424840,Advertising & Marketing,6
2012,Winston Salem,136.8989,91,N-Tier Solutions,NC,11424444,IT Services,1
2011,Alpharetta,72.2176,53,Coker Group,GA,11422741,Health,2
2011,Buffalo,60.7408,37,Advanced Educational Products,NY,11421549,Media,4
2011,New York,169.2997,98,Zemoga,NY,11421000,Advertising & Marketing,3
2013,Denver,5162.0134,21,Altitude Digital,CO,11418569,Advertising & Marketing,4
2009,Minneapolis,383.8963,60,Verisae,MN,11418500,Environmental Services,3
2018,Jackson,122.7623,130,Desai Hotel Group,MS,11418442,Real Estate,3
2011,Farmington,8.8258,126,ThomasARTS,UT,11418000,Advertising & Marketing,7
2012,South Windsor,462.5003,71,VLink,CT,11416850,IT Services,4
2015,Columbia,175.0518,128,H&S Resources,MD,11416547,Government Services,2
2010,Bend,113.4727,160,n-Link,OR,11415934,IT Services,4
2012,CARMEL,55.9658,108,Mainstreet,IN,11415815,Real Estate,7
2011,Washington,82.9269,29,Fig Leaf Software,DC,11415742,Software,3
2007,Londonderry,364.4713,7,Highland Forwarding,NH,11415484,Logistics & Transportation,7
2016,Santa Rosa Beach,84.4458,75,360 Blue,FL,11415457,Travel & Hospitality,2
2012,Baltimore,94.9778,54,Biohabitats,MD,11414000,Environmental Services,1
2014,Falls Church,129.2882,45,Business Information Technology Solutions,VA,11412344,IT Services,6
2012,Huntersville,84.6055,64,MPay,NC,11412092,Human Resources,7
2012,Westbury,34.7025,73,Motivators.com,NY,11412000,Advertising & Marketing,6
2018,South Holland,133.2049,22,Environmental Protection Industries,IL,11411931,Environmental Services,2
2011,East Hampton,469.043,45,GreenLogic,NY,11410656,Energy,2
2011,Manchester,55.2042,600,MAS Medical Staffing,NH,11410452,Health,5
2013,Atlanta,247.1639,110,Ingenious Med,GA,11410328,Health,5
2012,Nashville,74.5634,80,c3/consulting,TN,11410189,IT Services,6
2016,Kirkand,183.8983,71,Dev9,WA,11409882,Software,2
2009,Powell,35.1937,67,Click4Care,OH,11409000,Health,2
2013,Glendale,106.259,43,Andrew Christian,CA,11408722,Retail,4
2009,Escondido,257.7895,50,Easy-Turf,CA,11408134,Construction,3
2018,Boulder,121.829,62,Tax Guard,CO,11408088,Financial Services,5
2014,Mobile,67.8542,55,Callis Communications,AL,11407553,Telecommunications,7
2011,Lafayette,27.0427,43,Golfballs.com,LA,11405006,Retail,8
2011,Scottsdale,81.211,58,Regenesis Biomedical,AZ,11404276,Health,4
2016,Nederland,124.0139,25,Discovery Information Technologies,TX,11404200,IT Services,2
2014,Minneapolis,50.3965,55,XeteX,MN,11404033,Manufacturing,6
2013,Santa Fe Springs,1715.9733,94,Babyhaven.com,CA,11403495,Retail,2
2017,Edmonds,353.5672,62,South by Sea,WA,11403014,Consumer Products & Services,2
2012,Scottsdale,11.4272,27,Pragmatic Marketing,AZ,11402115,Business Products & Services,8
2012,Bloomington,13.27,30,Video Guidance,MN,11401307,Telecommunications,6
2014,Kennesaw,180.8138,141,McNeal Professional Services,GA,11401040,Telecommunications,2
2013,Plano,434.7748,29,Goldfish Medical Staffing,TX,11400874,Health,5
2012,Lanham,241.5723,67,Oakland Consulting Group,MD,11400717,IT Services,4
2017,Wilmington,2440.9475,9,Empire Flippers,DE,11400647,Business Products & Services,2
2016,Gibbsboro,481.5675,11,Big Sky Enterprises,NJ,11400125,Construction,2
2009,Austin,353.8391,15,Smarter Security,TX,11400025,Security,6
2007,New York,470,163,Operative,NY,11400000,Software,6
2008,Suwanee,3330.552,45,Capital City Technologies,GA,11399141,Government Services,2
2010,Fairfield,131.5047,79,Foundation Source,CT,11399023,Financial Services,3
2016,San Diego,61.9004,71,Mortgage Capital Trading,CA,11397895,Business Products & Services,7
2007,Herndon,211.0787,94,MicroPact,VA,11397832,Software,7
2007,Jamaica Plain,121.2521,30,Roxbury Technology,MA,11396493,Business Products & Services,4
2014,Pleasanton,5811.3568,96,SmartZip Analytics,CA,11396150,Software,3
2010,Sterling,133.7078,125,Indtai,VA,11395003,Government Services,4
2017,Grapevine,592.7342,59,defi SOLUTIONS,TX,11394051,Software,1
2010,Sunrise,107.4191,84,Synergistix,FL,11391154,Health,4
2018,Rochester,98.5202,15,CloudSmartz,NY,11389300,Software,3
2009,Lindenhurst,64.2146,35,Action Envelope,NY,11385000,Business Products & Services,4
2008,Mooresville,192.058,12,Verigent,NC,11384935,Human Resources,5
2011,Falls Church,55.5077,95,K4 Solutions,VA,11384377,IT Services,5
2017,Brunswick,9204.321,338,SaviLinx,ME,11384302,Business Products & Services,1
2017,San Jose,54.9536,44,Clean Solar,CA,11384077,Energy,4
2018,Lehi,1529.1771,30,Tranont,UT,11384038,Consumer Products & Services,1
2010,San Mateo,18.9165,17,Splice Communications,CA,11383663,Telecommunications,3
2009,Glen Carbon,371.1785,83,Dawson Logistics,IL,11383574,Logistics & Transportation,7
2016,Newport News,108.7113,40,Innovative Enterprises,VA,11381008,Business Products & Services,5
2016,Cincinnati,45.795,85,Apollo Home,OH,11380001,Construction,1
2015,PICO RIVERA,732.8113,65,BENZARA,CA,11379767,Retail,5
2018,Decatur,139.8089,69,3-GIS,AL,11377455,Engineering,4
2015,Alpharetta,593.1408,108,Premier Logic,GA,11376881,Software,2
2016,Clive,52.3707,131,McClure Engineering Company,IA,11376000,Engineering,2
2017,Laurel,85.0535,57,Three Sigma Software,MD,11375934,Software,2
2018,Fort Lauderdale,89.2215,40,Koncept Events,FL,11375394,Travel & Hospitality,1
2011,Washington,228.448,52,BayFirst Solutions,DC,11375306,Government Services,4
2013,Auburn,405.4739,230,Health Affiliates Maine,ME,11375039,Health,1
2013,Denver,1151.5782,26,The Premier Group,CO,11373229,Human Resources,5
2016,Houston,42.0737,12,Brian Gavin Diamonds,TX,11373000,Retail,2
2014,Atlanta,177.9961,249,Colibrium,GA,11371322,Health,1
2009,Fort Myers,13.0828,117,Storm Smart Building Systems,FL,11371304,Construction,3
2009,Cedar Rapids,26.4709,65,Colony Heating & Air Conditioning,IA,11371000,Energy,1
2015,Boulder,8000.5927,76,InvitedHome,CO,11370964,Travel & Hospitality,1
2013,Arlington Heights,127.6819,96,Aurico,IL,11369622,Human Resources,6
2013,Carpentersville,81.6261,12,ScholarBuys,IL,11368361,Education,3
2018,Salt Lake City,113.6831,26,Poulton Associates,UT,11368015,Insurance,3
2012,Warwick,1350,93,Astonish Results,RI,11368000,Insurance,2
2016,Syracuse,86.4084,110,Avalon Document Services,NY,11367606,Business Products & Services,9
2010,Somerville,83.8232,45,Second Wind,MA,11367575,Energy,5
2013,San Jose,173.9135,265,Varite,CA,11366639,IT Services,1
2017,Alexandria,1423.7231,109,TENICA and Associates,VA,11365481,Government Services,3
2008,Wytheville,147.8334,100,MTC Transformers,VA,11365226,Energy,4
2015,New Braunfels,299.5785,138,Nexus Medical Consulting,TX,11364573,Health,1
2010,New York,115.1051,72,MCD Partners,NY,11364000,Advertising & Marketing,3
2009,Dayton,118.9771,84,Nihaki Systems,NJ,11361059,IT Services,1
